
kp,t_ms,sp,rpm,pwm
250.0,14639,30,21.9,2021
250.0,14699,30,21.9,2021
250.0,14759,30,24.4,1412
250.0,14819,30,24.4,1412
250.0,14879,30,21.9,2021
250.0,14939,30,19.5,2630
250.0,14999,30,21.9,2021
300.0,59,30,21.9,2425
300.0,119,30,24.4,1695
300.0,179,30,24.4,1695
300.0,239,30,21.9,2425
300.0,299,30,24.4,1695
300.0,359,30,21.9,2425
300.0,419,30,24.4,1695
300.0,479,30,24.4,1695
300.0,539,30,21.9,2425
300.0,599,30,24.4,1695
300.0,659,30,21.9,2425
300.0,719,30,21.9,2425
300.0,779,30,24.4,1695
300.0,839,30,21.9,2425
300.0,899,30,21.9,2425
300.0,959,30,21.9,2425
300.0,1019,30,21.9,2425
300.0,1079,30,24.4,1695
300.0,1139,30,24.4,1695
300.0,1199,30,21.9,2425
300.0,1259,30,24.4,1695
300.0,1319,30,24.4,1695
300.0,1379,30,21.9,2425
300.0,1439,30,24.4,1695
300.0,1499,30,21.9,2425
300.0,1559,30,21.9,2425
300.0,1619,30,24.4,1695
300.0,1679,30,21.9,2425
300.0,1739,30,24.4,1695
300.0,1799,30,21.9,2425
300.0,1859,30,24.4,1695
300.0,1919,30,24.4,1695
300.0,1979,30,21.9,2425
300.0,2039,30,24.4,1695
300.0,2099,30,24.4,1695
300.0,2159,30,21.9,2425
300.0,2219,30,24.4,1695
300.0,2279,30,21.9,2425
300.0,2339,30,21.9,2425
300.0,2399,30,21.9,2425
300.0,2459,30,21.9,2425
300.0,2519,30,24.4,1695
300.0,2579,30,24.4,1695
300.0,2639,30,21.9,2425
300.0,2699,30,24.4,1695
300.0,2759,30,21.9,2425
300.0,2819,30,24.4,1695
300.0,2879,30,24.4,1695
300.0,2939,30,21.9,2425
300.0,2999,30,24.4,1695
300.0,3059,70,60.9,2737
300.0,3119,70,65.7,1276
300.0,3179,70,60.9,2737
300.0,3239,70,68.2,545
300.0,3299,70,60.9,2737
300.0,3359,70,63.3,2006
300.0,3419,70,63.3,2006
300.0,3479,70,58.4,3468
300.0,3539,70,63.3,2006
300.0,3599,70,60.9,2737
300.0,3659,70,65.7,1276
300.0,3719,70,60.9,2737
300.0,3779,70,63.3,2006
300.0,3839,70,63.3,2006
300.0,3899,70,60.9,2737
300.0,3959,70,65.7,1276
300.0,4019,70,60.9,2737
300.0,4079,70,58.4,3468
300.0,4139,70,65.7,1276
300.0,4199,70,60.9,2737
300.0,4259,70,68.2,545
300.0,4319,70,60.9,2737
300.0,4379,70,63.3,2006
300.0,4439,70,63.3,2006
300.0,4499,70,60.9,2737
300.0,4559,70,65.7,1276
300.0,4619,70,60.9,2737
300.0,4679,70,60.9,2737
300.0,4739,70,65.7,1276
300.0,4799,70,63.3,2006
300.0,4859,70,65.7,1276
300.0,4919,70,63.3,2006
300.0,4979,70,63.3,2006
300.0,5039,70,63.3,2006
300.0,5099,70,60.9,2737
300.0,5159,70,65.7,1276
300.0,5219,70,60.9,2737
300.0,5279,70,58.4,3468
300.0,5339,70,65.7,1276
300.0,5399,70,58.4,3468
300.0,5459,70,65.7,1276
300.0,5519,70,60.9,2737
300.0,5579,70,68.2,545
300.0,5639,70,60.9,2737
300.0,5699,70,58.4,3468
300.0,5759,70,63.3,2006
300.0,5819,70,60.9,2737
300.0,5879,70,63.3,2006
300.0,5939,70,63.3,2006
300.0,5999,70,63.3,2006
300.0,6059,30,2.4,4095
300.0,6119,30,46.3,-4095
300.0,6179,30,19.5,3156
300.0,6239,30,9.7,4095
300.0,6299,30,29.2,234
300.0,6359,30,41.4,-3419
300.0,6419,30,21.9,2425
300.0,6479,30,17.0,3886
300.0,6539,30,26.8,964
300.0,6599,30,36.5,-1958
300.0,6659,30,26.8,964
300.0,6719,30,24.4,1695
300.0,6779,30,21.9,2425
300.0,6839,30,24.4,1695
300.0,6899,30,21.9,2425
300.0,6959,30,21.9,2425
300.0,7019,30,24.4,1695
300.0,7079,30,21.9,2425
300.0,7139,30,24.4,1695
300.0,7199,30,21.9,2425
300.0,7259,30,24.4,1695
300.0,7319,30,24.4,1695
300.0,7379,30,21.9,2425
300.0,7439,30,24.4,1695
300.0,7499,30,21.9,2425
300.0,7559,30,24.4,1695
300.0,7619,30,21.9,2425
300.0,7679,30,24.4,1695
300.0,7739,30,24.4,1695
300.0,7799,30,21.9,2425
300.0,7859,30,24.4,1695
300.0,7919,30,21.9,2425
300.0,7979,30,21.9,2425
300.0,8039,30,21.9,2425
300.0,8099,30,21.9,2425
300.0,8159,30,24.4,1695
300.0,8219,30,24.4,1695
300.0,8279,30,21.9,2425
300.0,8339,30,24.4,1695
300.0,8399,30,21.9,2425
300.0,8459,30,21.9,2425
300.0,8519,30,24.4,1695
300.0,8579,30,21.9,2425
300.0,8639,30,21.9,2425
300.0,8699,30,21.9,2425
300.0,8759,30,21.9,2425
300.0,8819,30,21.9,2425
300.0,8879,30,21.9,2425
300.0,8939,30,21.9,2425
300.0,8999,30,24.4,1695
300.0,9059,70,58.4,3468
300.0,9119,70,68.2,545
300.0,9179,70,60.9,2737
300.0,9239,70,58.4,3468
300.0,9299,70,63.3,2006
300.0,9359,70,60.9,2737
300.0,9419,70,65.7,1276
300.0,9479,70,63.3,2006
300.0,9539,70,65.7,1276
300.0,9599,70,63.3,2006
300.0,9659,70,58.4,3468
300.0,9719,70,65.7,1276
300.0,9779,70,60.9,2737
300.0,9839,70,63.3,2006
300.0,9899,70,63.3,2006
300.0,9959,70,60.9,2737
300.0,10019,70,68.2,545
300.0,10079,70,60.9,2737
300.0,10139,70,58.4,3468
300.0,10199,70,65.7,1276
300.0,10259,70,60.9,2737
300.0,10319,70,65.7,1276
300.0,10379,70,63.3,2006
300.0,10439,70,63.3,2006
300.0,10499,70,63.3,2006
300.0,10559,70,60.9,2737
300.0,10619,70,65.7,1276
300.0,10679,70,60.9,2737
300.0,10739,70,58.4,3468
300.0,10799,70,63.3,2006
300.0,10859,70,60.9,2737
300.0,10919,70,63.3,2006
300.0,10979,70,63.3,2006
300.0,11039,70,60.9,2737
300.0,11099,70,60.9,2737
300.0,11159,70,63.3,2006
300.0,11219,70,58.4,3468
300.0,11279,70,63.3,2006
300.0,11339,70,60.9,2737
300.0,11399,70,68.2,545
300.0,11459,70,63.3,2006
300.0,11519,70,68.2,545
300.0,11579,70,60.9,2737
300.0,11639,70,58.4,3468
300.0,11699,70,65.7,1276
300.0,11759,70,60.9,2737
300.0,11819,70,63.3,2006
300.0,11879,70,63.3,2006
300.0,11939,70,58.4,3468
300.0,11999,70,65.7,1276
300.0,12059,30,2.4,4095
300.0,12119,30,46.3,-4095
300.0,12179,30,17.0,3886
300.0,12239,30,9.7,4095
300.0,12299,30,26.8,964
300.0,12359,30,31.7,-497
300.0,12419,30,26.8,964
300.0,12479,30,24.4,1695
300.0,12539,30,24.4,1695
300.0,12599,30,21.9,2425
300.0,12659,30,21.9,2425
300.0,12719,30,24.4,1695
300.0,12779,30,21.9,2425
300.0,12839,30,24.4,1695
300.0,12899,30,24.4,1695
300.0,12959,30,21.9,2425
300.0,13019,30,21.9,2425
300.0,13079,30,21.9,2425
300.0,13139,30,24.4,1695
300.0,13199,30,21.9,2425
300.0,13259,30,21.9,2425
300.0,13319,30,24.4,1695
300.0,13379,30,21.9,2425
300.0,13439,30,24.4,1695
300.0,13499,30,21.9,2425
300.0,13559,30,21.9,2425
300.0,13619,30,24.4,1695
300.0,13679,30,21.9,2425
300.0,13739,30,21.9,2425
300.0,13799,30,21.9,2425
300.0,13859,30,21.9,2425
300.0,13919,30,24.4,1695
300.0,13979,30,24.4,1695
300.0,14039,30,21.9,2425
300.0,14099,30,24.4,1695
300.0,14159,30,21.9,2425
300.0,14219,30,21.9,2425
300.0,14279,30,24.4,1695
300.0,14339,30,21.9,2425
300.0,14399,30,24.4,1695
300.0,14459,30,24.4,1695
300.0,14519,30,21.9,2425
300.0,14579,30,21.9,2425
300.0,14639,30,21.9,2425
300.0,14699,30,21.9,2425
300.0,14759,30,24.4,1695
300.0,14819,30,21.9,2425
300.0,14879,30,24.4,1695
300.0,14939,30,24.4,1695
300.0,14999,30,21.9,2425
400.0,59,30,34.1,-1636
400.0,119,30,29.2,312
400.0,179,30,24.4,2260
400.0,239,30,24.4,2260
400.0,299,30,36.5,-2610
400.0,359,30,31.7,-662
400.0,419,30,0.0,4095
400.0,479,30,36.5,-2610
400.0,539,30,46.3,-4095
400.0,599,30,17.0,4095
400.0,659,30,7.3,4095
400.0,719,30,34.1,-1636
400.0,779,30,46.3,-4095
400.0,839,30,19.5,4095
400.0,899,30,2.4,4095
400.0,959,30,31.7,-662
400.0,1019,30,41.4,-4095
400.0,1079,30,43.8,-4095
400.0,1139,30,21.9,3234
400.0,1199,30,4.9,4095
400.0,1259,30,39.0,-3584
400.0,1319,30,34.1,-1636
400.0,1379,30,0.0,4095
400.0,1439,30,39.0,-3584
400.0,1499,30,36.5,-2610
400.0,1559,30,12.2,4095
400.0,1619,30,7.3,4095
400.0,1679,30,36.5,-2610
400.0,1739,30,46.3,-4095
400.0,1799,30,17.0,4095
400.0,1859,30,4.9,4095
400.0,1919,30,36.5,-2610
400.0,1979,30,46.3,-4095
400.0,2039,30,14.6,4095
400.0,2099,30,12.2,4095
400.0,2159,30,21.9,3234
400.0,2219,30,48.7,-4095
400.0,2279,30,19.5,4095
400.0,2339,30,7.3,4095
400.0,2399,30,36.5,-2610
400.0,2459,30,43.8,-4095
400.0,2519,30,14.6,4095
400.0,2579,30,4.9,4095
400.0,2639,30,36.5,-2610
400.0,2699,30,43.8,-4095
400.0,2759,30,14.6,4095
400.0,2819,30,4.9,4095
400.0,2879,30,36.5,-2610
400.0,2939,30,43.8,-4095
400.0,2999,30,14.6,4095
400.0,3059,70,75.5,-2195
400.0,3119,70,63.3,2675
400.0,3179,70,68.2,727
400.0,3239,70,63.3,2675
400.0,3299,70,70.6,-247
400.0,3359,70,63.3,2675
400.0,3419,70,68.2,727
400.0,3479,70,68.2,727
400.0,3539,70,63.3,2675
400.0,3599,70,70.6,-247
400.0,3659,70,65.7,1701
400.0,3719,70,68.2,727
400.0,3779,70,68.2,727
400.0,3839,70,63.3,2675
400.0,3899,70,70.6,-247
400.0,3959,70,63.3,2675
400.0,4019,70,60.9,3649
400.0,4079,70,68.2,727
400.0,4139,70,63.3,2675
400.0,4199,70,65.7,1701
400.0,4259,70,65.7,1701
400.0,4319,70,63.3,2675
400.0,4379,70,73.1,-1221
400.0,4439,70,63.3,2675
400.0,4499,70,73.1,-1221
400.0,4559,70,63.3,2675
400.0,4619,70,60.9,3649
400.0,4679,70,68.2,727
400.0,4739,70,63.3,2675
400.0,4799,70,65.7,1701
400.0,4859,70,65.7,1701
400.0,4919,70,68.2,727
400.0,4979,70,65.7,1701
400.0,5039,70,60.9,3649
400.0,5099,70,68.2,727
400.0,5159,70,63.3,2675
400.0,5219,70,65.7,1701
400.0,5279,70,65.7,1701
400.0,5339,70,60.9,3649
400.0,5399,70,68.2,727
400.0,5459,70,63.3,2675
400.0,5519,70,65.7,1701
400.0,5579,70,68.2,727
400.0,5639,70,63.3,2675
400.0,5699,70,73.1,-1221
400.0,5759,70,63.3,2675
400.0,5819,70,65.7,1701
400.0,5879,70,65.7,1701
400.0,5939,70,63.3,2675
400.0,5999,70,70.6,-247
400.0,6059,30,2.4,4095
400.0,6119,30,43.8,-4095
400.0,6179,30,17.0,4095
400.0,6239,30,7.3,4095
400.0,6299,30,36.5,-2610
400.0,6359,30,43.8,-4095
400.0,6419,30,17.0,4095
400.0,6479,30,7.3,4095
400.0,6539,30,36.5,-2610
400.0,6599,30,43.8,-4095
400.0,6659,30,17.0,4095
400.0,6719,30,4.9,4095
400.0,6779,30,36.5,-2610
400.0,6839,30,43.8,-4095
400.0,6899,30,17.0,4095
400.0,6959,30,7.3,4095
400.0,7019,30,34.1,-1636
400.0,7079,30,39.0,-3584
400.0,7139,30,36.5,-2610
400.0,7199,30,12.2,4095
400.0,7259,30,9.7,4095
400.0,7319,30,21.9,3234
400.0,7379,30,46.3,-4095
400.0,7439,30,19.5,4095
400.0,7499,30,0.0,4095
400.0,7559,30,31.7,-662
400.0,7619,30,39.0,-3584
400.0,7679,30,19.5,4095
400.0,7739,30,0.0,4095
400.0,7799,30,43.8,-4095
400.0,7859,30,19.5,4095
400.0,7919,30,7.3,4095
400.0,7979,30,36.5,-2610
400.0,8039,30,43.8,-4095
400.0,8099,30,14.6,4095
400.0,8159,30,4.9,4095
400.0,8219,30,34.1,-1636
400.0,8279,30,41.4,-4095
400.0,8339,30,41.4,-4095
400.0,8399,30,21.9,3234
400.0,8459,30,7.3,4095
400.0,8519,30,39.0,-3584
400.0,8579,30,36.5,-2610
400.0,8639,30,17.0,4095
400.0,8699,30,9.7,4095
400.0,8759,30,21.9,3234
400.0,8819,30,46.3,-4095
400.0,8879,30,19.5,4095
400.0,8939,30,7.3,4095
400.0,8999,30,36.5,-2610
400.0,9059,70,43.8,4095
400.0,9119,70,63.3,2675
400.0,9179,70,70.6,-247
400.0,9239,70,68.2,727
400.0,9299,70,68.2,727
400.0,9359,70,65.7,1701
400.0,9419,70,60.9,3649
400.0,9479,70,68.2,727
400.0,9539,70,63.3,2675
400.0,9599,70,65.7,1701
400.0,9659,70,65.7,1701
400.0,9719,70,60.9,3649
400.0,9779,70,68.2,727
400.0,9839,70,63.3,2675
400.0,9899,70,65.7,1701
400.0,9959,70,68.2,727
400.0,10019,70,63.3,2675
400.0,10079,70,70.6,-247
400.0,10139,70,65.7,1701
400.0,10199,70,68.2,727
400.0,10259,70,68.2,727
400.0,10319,70,63.3,2675
400.0,10379,70,70.6,-247
400.0,10439,70,65.7,1701
400.0,10499,70,68.2,727
400.0,10559,70,65.7,1701
400.0,10619,70,63.3,2675
400.0,10679,70,70.6,-247
400.0,10739,70,65.7,1701
400.0,10799,70,68.2,727
400.0,10859,70,68.2,727
400.0,10919,70,68.2,727
400.0,10979,70,65.7,1701
400.0,11039,70,60.9,3649
400.0,11099,70,68.2,727
400.0,11159,70,63.3,2675
400.0,11219,70,68.2,727
400.0,11279,70,65.7,1701
400.0,11339,70,60.9,3649
400.0,11399,70,70.6,-247
400.0,11459,70,63.3,2675
400.0,11519,70,70.6,-247
400.0,11579,70,63.3,2675
400.0,11639,70,60.9,3649
400.0,11699,70,68.2,727
400.0,11759,70,63.3,2675
400.0,11819,70,73.1,-1221
400.0,11879,70,65.7,1701
400.0,11939,70,73.1,-1221
400.0,11999,70,63.3,2675
400.0,12059,30,0.0,4095
400.0,12119,30,43.8,-4095
400.0,12179,30,19.5,4095
400.0,12239,30,-2.4,4095
400.0,12299,30,46.3,-4095
400.0,12359,30,19.5,4095
400.0,12419,30,7.3,4095
400.0,12479,30,36.5,-2610
400.0,12539,30,46.3,-4095
400.0,12599,30,24.4,2260
400.0,12659,30,14.6,4095
400.0,12719,30,12.2,4095
400.0,12779,30,34.1,-1636
400.0,12839,30,36.5,-2610
400.0,12899,30,31.7,-662
400.0,12959,30,12.2,4095
400.0,13019,30,24.4,2260
400.0,13079,30,48.7,-4095
400.0,13139,30,7.3,4095
400.0,13199,30,12.2,4095
400.0,13259,30,31.7,-662
400.0,13319,30,39.0,-3584
400.0,13379,30,34.1,-1636
400.0,13439,30,2.4,4095
400.0,13499,30,36.5,-2610
400.0,13559,30,43.8,-4095
400.0,13619,30,17.0,4095
400.0,13679,30,7.3,4095
400.0,13739,30,36.5,-2610
400.0,13799,30,43.8,-4095
400.0,13859,30,14.6,4095
400.0,13919,30,4.9,4095
400.0,13979,30,36.5,-2610
400.0,14039,30,43.8,-4095
400.0,14099,30,24.4,2260
400.0,14159,30,14.6,4095
400.0,14219,30,9.7,4095
400.0,14279,30,34.1,-1636
400.0,14339,30,43.8,-4095
400.0,14399,30,19.5,4095
400.0,14459,30,2.4,4095
400.0,14519,30,39.0,-3584
400.0,14579,30,41.4,-4095
400.0,14639,30,24.4,2260
400.0,14699,30,12.2,4095
400.0,14759,30,24.4,2260
400.0,14819,30,46.3,-4095
400.0,14879,30,17.0,4095
400.0,14939,30,7.3,4095
400.0,14999,30,36.5,-2610
500.0,59,30,34.1,-2045
500.0,119,30,51.1,-4095
500.0,179,30,4.9,4095
500.0,239,30,19.5,4095
500.0,299,30,34.1,-2045
500.0,359,30,39.0,-4095
500.0,419,30,43.8,-4095
500.0,479,30,7.3,4095
500.0,539,30,21.9,4042
500.0,599,30,34.1,-2045
500.0,659,30,48.7,-4095
500.0,719,30,7.3,4095
500.0,779,30,14.6,4095
500.0,839,30,21.9,4042
500.0,899,30,34.1,-2045
500.0,959,30,48.7,-4095
500.0,1019,30,2.4,4095
500.0,1079,30,19.5,4095
500.0,1139,30,34.1,-2045
500.0,1199,30,48.7,-4095
500.0,1259,30,-2.4,4095
500.0,1319,30,24.4,2825
500.0,1379,30,41.4,-4095
500.0,1439,30,43.8,-4095
500.0,1499,30,4.9,4095
500.0,1559,30,19.5,4095
500.0,1619,30,34.1,-2045
500.0,1679,30,48.7,-4095
500.0,1739,30,-2.4,4095
500.0,1799,30,19.5,4095
500.0,1859,30,34.1,-2045
500.0,1919,30,39.0,-4095
500.0,1979,30,41.4,-4095
500.0,2039,30,21.9,4042
500.0,2099,30,-2.4,4095
500.0,2159,30,43.8,-4095
500.0,2219,30,41.4,-4095
500.0,2279,30,19.5,4095
500.0,2339,30,0.0,4095
500.0,2399,30,43.8,-4095
500.0,2459,30,41.4,-4095
500.0,2519,30,0.0,4095
500.0,2579,30,17.0,4095
500.0,2639,30,31.7,-828
500.0,2699,30,39.0,-4095
500.0,2759,30,43.8,-4095
500.0,2819,30,4.9,4095
500.0,2879,30,19.5,4095
500.0,2939,30,36.5,-3263
500.0,2999,30,36.5,-3263
500.0,3059,70,56.0,4095
500.0,3119,70,53.6,4095
500.0,3179,70,75.5,-2744
500.0,3239,70,75.5,-2744
500.0,3299,70,58.4,4095
500.0,3359,70,46.3,4095
500.0,3419,70,60.9,4095
500.0,3479,70,75.5,-2744
500.0,3539,70,73.1,-1526
500.0,3599,70,41.4,4095
500.0,3659,70,60.9,4095
500.0,3719,70,77.9,-3961
500.0,3779,70,65.7,2127
500.0,3839,70,65.7,2127
500.0,3899,70,68.2,909
500.0,3959,70,65.7,2127
500.0,4019,70,63.3,3344
500.0,4079,70,65.7,2127
500.0,4139,70,68.2,909
500.0,4199,70,63.3,3344
500.0,4259,70,70.6,-308
500.0,4319,70,63.3,3344
500.0,4379,70,65.7,2127
500.0,4439,70,68.2,909
500.0,4499,70,63.3,3344
500.0,4559,70,70.6,-308
500.0,4619,70,63.3,3344
500.0,4679,70,65.7,2127
500.0,4739,70,68.2,909
500.0,4799,70,63.3,3344
500.0,4859,70,70.6,-308
500.0,4919,70,63.3,3344
500.0,4979,70,65.7,2127
500.0,5039,70,68.2,909
500.0,5099,70,60.9,4095
500.0,5159,70,56.0,4095
500.0,5219,70,77.9,-3961
500.0,5279,70,65.7,2127
500.0,5339,70,56.0,4095
500.0,5399,70,51.1,4095
500.0,5459,70,65.7,2127
500.0,5519,70,73.1,-1526
500.0,5579,70,56.0,4095
500.0,5639,70,53.6,4095
500.0,5699,70,73.1,-1526
500.0,5759,70,65.7,2127
500.0,5819,70,70.6,-308
500.0,5879,70,65.7,2127
500.0,5939,70,70.6,-308
500.0,5999,70,43.8,4095
500.0,6059,30,9.7,4095
500.0,6119,30,31.7,-828
500.0,6179,30,46.3,-4095
500.0,6239,30,2.4,4095
500.0,6299,30,14.6,4095
500.0,6359,30,19.5,4095
500.0,6419,30,36.5,-3263
500.0,6479,30,34.1,-2045
500.0,6539,30,14.6,4095
500.0,6599,30,0.0,4095
500.0,6659,30,34.1,-2045
500.0,6719,30,41.4,-4095
500.0,6779,30,43.8,-4095
500.0,6839,30,21.9,4042
500.0,6899,30,0.0,4095
500.0,6959,30,41.4,-4095
500.0,7019,30,43.8,-4095
500.0,7079,30,21.9,4042
500.0,7139,30,0.0,4095
500.0,7199,30,31.7,-828
500.0,7259,30,41.4,-4095
500.0,7319,30,43.8,-4095
500.0,7379,30,4.9,4095
500.0,7439,30,7.3,4095
500.0,7499,30,39.0,-4095
500.0,7559,30,31.7,-828
500.0,7619,30,14.6,4095
500.0,7679,30,7.3,4095
500.0,7739,30,36.5,-3263
500.0,7799,30,34.1,-2045
500.0,7859,30,14.6,4095
500.0,7919,30,12.2,4095
500.0,7979,30,39.0,-4095
500.0,8039,30,29.2,390
500.0,8099,30,4.9,4095
500.0,8159,30,21.9,4042
500.0,8219,30,36.5,-3263
500.0,8279,30,34.1,-2045
500.0,8339,30,12.2,4095
500.0,8399,30,9.7,4095
500.0,8459,30,36.5,-3263
500.0,8519,30,34.1,-2045
500.0,8579,30,12.2,4095
500.0,8639,30,7.3,4095
500.0,8699,30,36.5,-3263
500.0,8759,30,36.5,-3263
500.0,8819,30,9.7,4095
500.0,8879,30,7.3,4095
500.0,8939,30,39.0,-4095
500.0,8999,30,34.1,-2045
500.0,9059,70,68.2,909
500.0,9119,70,43.8,4095
500.0,9179,70,60.9,4095
500.0,9239,70,68.2,909
500.0,9299,70,77.9,-3961
500.0,9359,70,60.9,4095
500.0,9419,70,53.6,4095
500.0,9479,70,63.3,3344
500.0,9539,70,75.5,-2744
500.0,9599,70,60.9,4095
500.0,9659,70,46.3,4095
500.0,9719,70,65.7,2127
500.0,9779,70,70.6,-308
500.0,9839,70,43.8,4095
500.0,9899,70,70.6,-308
500.0,9959,70,65.7,2127
500.0,10019,70,63.3,3344
500.0,10079,70,65.7,2127
500.0,10139,70,68.2,909
500.0,10199,70,60.9,4095
500.0,10259,70,53.6,4095
500.0,10319,70,75.5,-2744
500.0,10379,70,63.3,3344
500.0,10439,70,43.8,4095
500.0,10499,70,70.6,-308
500.0,10559,70,68.2,909
500.0,10619,70,65.7,2127
500.0,10679,70,63.3,3344
500.0,10739,70,65.7,2127
500.0,10799,70,63.3,3344
500.0,10859,70,68.2,909
500.0,10919,70,63.3,3344
500.0,10979,70,70.6,-308
500.0,11039,70,63.3,3344
500.0,11099,70,68.2,909
500.0,11159,70,68.2,909
500.0,11219,70,65.7,2127
500.0,11279,70,65.7,2127
500.0,11339,70,77.9,-3961
500.0,11399,70,65.7,2127
500.0,11459,70,68.2,909
500.0,11519,70,65.7,2127
500.0,11579,70,65.7,2127
500.0,11639,70,63.3,3344
500.0,11699,70,65.7,2127
500.0,11759,70,63.3,3344
500.0,11819,70,65.7,2127
500.0,11879,70,63.3,3344
500.0,11939,70,70.6,-308
500.0,11999,70,65.7,2127
500.0,12059,30,2.4,4095
500.0,12119,30,43.8,-4095
500.0,12179,30,43.8,-4095
500.0,12239,30,2.4,4095
500.0,12299,30,19.5,4095
500.0,12359,30,34.1,-2045
500.0,12419,30,48.7,-4095
500.0,12479,30,4.9,4095
500.0,12539,30,19.5,4095
500.0,12599,30,34.1,-2045
500.0,12659,30,48.7,-4095
500.0,12719,30,0.0,4095
500.0,12779,30,19.5,4095
500.0,12839,30,34.1,-2045
500.0,12899,30,48.7,-4095
500.0,12959,30,0.0,4095
500.0,13019,30,19.5,4095
500.0,13079,30,34.1,-2045
500.0,13139,30,48.7,-4095
500.0,13199,30,0.0,4095
500.0,13259,30,19.5,4095
500.0,13319,30,34.1,-2045
500.0,13379,30,48.7,-4095
500.0,13439,30,0.0,4095
500.0,13499,30,24.4,2825
500.0,13559,30,41.4,-4095
500.0,13619,30,43.8,-4095
500.0,13679,30,4.9,4095
500.0,13739,30,19.5,4095
500.0,13799,30,34.1,-2045
500.0,13859,30,48.7,-4095
500.0,13919,30,0.0,4095
500.0,13979,30,24.4,2825
500.0,14039,30,41.4,-4095
500.0,14099,30,26.8,1607
500.0,14159,30,14.6,4095
500.0,14219,30,0.0,4095
500.0,14279,30,41.4,-4095
500.0,14339,30,41.4,-4095
500.0,14399,30,19.5,4095
500.0,14459,30,0.0,4095
500.0,14519,30,43.8,-4095
500.0,14579,30,41.4,-4095
500.0,14639,30,0.0,4095
500.0,14699,30,17.0,4095
500.0,14759,30,31.7,-828
500.0,14819,30,39.0,-4095
500.0,14879,30,43.8,-4095
500.0,14939,30,24.4,2825
500.0,14999,30,14.6,4095
700.0,59,30,9.7,4095
700.0,119,30,9.7,4095
700.0,179,30,41.4,-4095
700.0,239,30,34.1,-2864
700.0,299,30,17.0,4095
700.0,359,30,-2.4,4095
700.0,419,30,43.8,-4095
700.0,479,30,43.8,-4095
700.0,539,30,-2.4,4095
700.0,599,30,19.5,4095
700.0,659,30,34.1,-2864
700.0,719,30,41.4,-4095
700.0,779,30,12.2,4095
700.0,839,30,2.4,4095
700.0,899,30,34.1,-2864
700.0,959,30,39.0,-4095
700.0,1019,30,21.9,4095
700.0,1079,30,0.0,4095
700.0,1139,30,41.4,-4095
700.0,1199,30,43.8,-4095
700.0,1259,30,12.2,4095
700.0,1319,30,9.7,4095
700.0,1379,30,39.0,-4095
700.0,1439,30,29.2,545
700.0,1499,30,14.6,4095
700.0,1559,30,4.9,4095
700.0,1619,30,34.1,-2864
700.0,1679,30,39.0,-4095
700.0,1739,30,12.2,4095
700.0,1799,30,9.7,4095
700.0,1859,30,39.0,-4095
700.0,1919,30,34.1,-2864
700.0,1979,30,17.0,4095
700.0,2039,30,-4.9,4095
700.0,2099,30,41.4,-4095
700.0,2159,30,43.8,-4095
700.0,2219,30,-2.4,4095
700.0,2279,30,24.4,3955
700.0,2339,30,34.1,-2864
700.0,2399,30,41.4,-4095
700.0,2459,30,21.9,4095
700.0,2519,30,4.9,4095
700.0,2579,30,31.7,-1159
700.0,2639,30,48.7,-4095
700.0,2699,30,2.4,4095
700.0,2759,30,12.2,4095
700.0,2819,30,39.0,-4095
700.0,2879,30,31.7,-1159
700.0,2939,30,17.0,4095
700.0,2999,30,-4.9,4095
700.0,3059,70,53.6,4095
700.0,3119,70,63.3,4095
700.0,3179,70,53.6,4095
700.0,3239,70,73.1,-2136
700.0,3299,70,68.2,1273
700.0,3359,70,58.4,4095
700.0,3419,70,53.6,4095
700.0,3479,70,75.5,-3841
700.0,3539,70,65.7,2977
700.0,3599,70,56.0,4095
700.0,3659,70,53.6,4095
700.0,3719,70,73.1,-2136
700.0,3779,70,65.7,2977
700.0,3839,70,43.8,4095
700.0,3899,70,53.6,4095
700.0,3959,70,80.4,-4095
700.0,4019,70,56.0,4095
700.0,4079,70,56.0,4095
700.0,4139,70,63.3,4095
700.0,4199,70,77.9,-4095
700.0,4259,70,63.3,4095
700.0,4319,70,43.8,4095
700.0,4379,70,73.1,-2136
700.0,4439,70,75.5,-3841
700.0,4499,70,70.6,-432
700.0,4559,70,43.8,4095
700.0,4619,70,65.7,2977
700.0,4679,70,75.5,-3841
700.0,4739,70,63.3,4095
700.0,4799,70,43.8,4095
700.0,4859,70,60.9,4095
700.0,4919,70,75.5,-3841
700.0,4979,70,63.3,4095
700.0,5039,70,43.8,4095
700.0,5099,70,73.1,-2136
700.0,5159,70,75.5,-3841
700.0,5219,70,70.6,-432
700.0,5279,70,43.8,4095
700.0,5339,70,65.7,2977
700.0,5399,70,75.5,-3841
700.0,5459,70,65.7,2977
700.0,5519,70,56.0,4095
700.0,5579,70,53.6,4095
700.0,5639,70,73.1,-2136
700.0,5699,70,65.7,2977
700.0,5759,70,43.8,4095
700.0,5819,70,65.7,2977
700.0,5879,70,75.5,-3841
700.0,5939,70,70.6,-432
700.0,5999,70,43.8,4095
700.0,6059,30,9.7,4095
700.0,6119,30,29.2,545
700.0,6179,30,48.7,-4095
700.0,6239,30,0.0,4095
700.0,6299,30,12.2,4095
700.0,6359,30,34.1,-2864
700.0,6419,30,41.4,-4095
700.0,6479,30,21.9,4095
700.0,6539,30,0.0,4095
700.0,6599,30,34.1,-2864
700.0,6659,30,43.8,-4095
